from,to,weight,from_name,to_name
IK_POULHZVOKOAJMA-UHFFFAOYSA-N,IK_WQEPLUUGTLDZJY-UHFFFAOYSA-N,1.0,lauric acid,Pentadecanoic acid
IK_JPIJQSOTBSSVTP-UHFFFAOYSA-N,IK_JPIJQSOTBSSVTP-GBXIJSLDSA-N,1.0,"2,3,4-Trihydroxybutanoic acid",isothreonic acid
IK_WAZYDHAWJWFGBD-LMJTUUMUSA-N,IK_YWDDIWXKFJEMKF-JTZVLWBESA-N,1.0,"PC(18:3(9Z,12Z,15Z)/20:1(11Z))",PC 34:4
IK_GPWHCUUIQMGELX-VHQDNGOZSA-N,IK_WTJKGGKOPKCXLL-VYOBOKEXSA-N,1.0,PC 32:2,2-Oleoyl-1-palmitoyl-sn-glycero-3-phosphocholine
IK_WAZYDHAWJWFGBD-LMJTUUMUSA-N,IK_IJTJDJOOHZVSAC-NDRUHXFFSA-N,1.0,"PC(18:3(9Z,12Z,15Z)/20:1(11Z))",PC 40:5
IK_UATOAILWGVYRQS-HHHXNRCGSA-N,IK_RJZVWDTYEWCUAR-JOCHJYFZSA-N,1.0,PC(20:0/0:0),LPC 15:0
IK_SECPZKHBENQXJG-FPLPWBNLSA-N,IK_UWHZIFQPPBDJPM-BQYQJAHWSA-N,1.0,Palmitoleic acid,Vaccenic acid
IK_RJZVWDTYEWCUAR-JOCHJYFZSA-N,IK_VXUOFDJKYGDUJI-OAQYLSRUSA-N,1.0,LPC 15:0,LPC 14:0
IK_FMXVFWDIAZJILA-UHFFFAOYSA-N,IK_DKQLZKCYTLXNBN-UHFFFAOYSA-N,1.0,2-Carboxy-4-dodecanolide,5-Nonyltetrahydro-2-oxo-3-furancarboxylic acid
IK_IPCSVZSSVZVIGE-UHFFFAOYSA-N,IK_CKDDRHZIAZRDBW-UHFFFAOYSA-N,1.0,Palmitic acid,FA 21:0
IK_YAMUFBLWGFFICM-PTGWMXDISA-N,IK_PZRFVAHZNWPPAC-VBKSFVIKSA-N,1.0,LPC 18:1,PC(18:1/0:0)
IK_UATOAILWGVYRQS-HHHXNRCGSA-N,IK_SRRQPVVYXBTRQK-UHFFFAOYSA-N,1.0,PC(20:0/0:0),LPC 17:0
IK_UATOAILWGVYRQS-HHHXNRCGSA-N,IK_SRRQPVVYXBTRQK-XMMPIXPASA-N,1.0,PC(20:0/0:0),PC(17:0/0:0)
IK_IPCSVZSSVZVIGE-UHFFFAOYSA-N,IK_FBUKVWPVBMHYJY-UHFFFAOYSA-N,1.0,Palmitic acid,Nonanoic acid
IK_WAZYDHAWJWFGBD-LMJTUUMUSA-N,IK_FHUAYOMRHXZKHT-JUGJLYODSA-N,1.0,"PC(18:3(9Z,12Z,15Z)/20:1(11Z))",PC 40:4
IK_YYQVCMMXPIJVHY-ZOIJLGJPSA-N,IK_ZOJBSSVHFSBHMP-JJJSWPRASA-N,1.0,LPC 20:2,PC(22:4/0:0)
IK_POULHZVOKOAJMA-UHFFFAOYSA-N,IK_VKOBVWXKNCXXDE-UHFFFAOYSA-N,1.0,lauric acid,arachidic acid
IK_SPJFYYJXNPEZDW-FTJOPAKQSA-N,IK_YYQVCMMXPIJVHY-ZOIJLGJPSA-N,1.0,LysoPC(18:2),LPC 20:2
IK_XEZVDURJDFGERA-UHFFFAOYSA-N,IK_POULHZVOKOAJMA-UHFFFAOYSA-N,1.0,FA 23:0,lauric acid
IK_GHBFNMLVSPCDGN-UHFFFAOYSA-N,IK_QHZLMUACJMDIAE-UHFFFAOYSA-N,1.0,"2,3-Dihydroxypropyl octanoate",1-Monopalmitin
IK_SRRQPVVYXBTRQK-XMMPIXPASA-N,IK_ASWBNKHCZGQVJV-UHFFFAOYSA-N,1.0,PC(17:0/0:0),1-Palmitoylphosphatidylcholine
IK_JAVWFBAAZSHHAD-HCYAGMRRSA-N,IK_IJTJDJOOHZVSAC-NDRUHXFFSA-N,1.0,"PC(16:0/20:4(8Z,11Z,14Z,17Z))",PC 40:5
IK_JAVWFBAAZSHHAD-HCYAGMRRSA-N,IK_YWDDIWXKFJEMKF-JTZVLWBESA-N,1.0,"PC(16:0/20:4(8Z,11Z,14Z,17Z))",PC 34:4
IK_SRRQPVVYXBTRQK-XMMPIXPASA-N,IK_IHNKQIMGVNPMTC-UHFFFAOYSA-N,1.0,PC(17:0/0:0),2-Lysophosphatidylcholine
IK_SRRQPVVYXBTRQK-XMMPIXPASA-N,IK_IHNKQIMGVNPMTC-RUZDIDTESA-N,1.0,PC(17:0/0:0),PC(18:0/0:0)
IK_WWZKQHOCKIZLMA-UHFFFAOYSA-N,IK_CKDDRHZIAZRDBW-UHFFFAOYSA-N,1.0,Caprylic acid,FA 21:0
IK_SRRQPVVYXBTRQK-XMMPIXPASA-N,IK_SRRQPVVYXBTRQK-UHFFFAOYSA-N,1.0,PC(17:0/0:0),LPC 17:0
IK_ISYWECDDZWTKFF-UHFFFAOYSA-N,IK_QZZGJDVWLFXDLK-UHFFFAOYSA-N,1.0,Nonadecanoic acid,C24:0 ceramide
IK_WWZKQHOCKIZLMA-UHFFFAOYSA-N,IK_FBUKVWPVBMHYJY-UHFFFAOYSA-N,1.0,Caprylic acid,Nonanoic acid
IK_WWZKQHOCKIZLMA-UHFFFAOYSA-N,IK_ISYWECDDZWTKFF-UHFFFAOYSA-N,1.0,Caprylic acid,Nonadecanoic acid
IK_ISYWECDDZWTKFF-UHFFFAOYSA-N,IK_QIQXTHQIDYTFRH-UHFFFAOYSA-N,1.0,Nonadecanoic acid,Stearic acid
IK_SRRQPVVYXBTRQK-XMMPIXPASA-N,IK_BWKILASWCLJPBO-UHFFFAOYSA-N,1.0,PC(17:0/0:0),LPC 12:0
IK_SRRQPVVYXBTRQK-XMMPIXPASA-N,IK_UATOAILWGVYRQS-HHHXNRCGSA-N,1.0,PC(17:0/0:0),PC(20:0/0:0)
IK_WWZKQHOCKIZLMA-UHFFFAOYSA-N,IK_KEMQGTRYUADPNZ-UHFFFAOYSA-N,1.0,Caprylic acid,FA 17:0
IK_GOMVPVRDBLLHQC-VEJNOCSESA-N,IK_GXEIJYZRCDTJTE-DOFZRALJSA-N,1.0,LPC 20:4,LPC 22:4
IK_ISYWECDDZWTKFF-UHFFFAOYSA-N,IK_POULHZVOKOAJMA-UHFFFAOYSA-N,1.0,Nonadecanoic acid,lauric acid
IK_ISYWECDDZWTKFF-UHFFFAOYSA-N,IK_SZHOJFHSIKHZHA-UHFFFAOYSA-N,1.0,Nonadecanoic acid,Tridecanoic acid
IK_SRRQPVVYXBTRQK-XMMPIXPASA-N,IK_UATOAILWGVYRQS-UHFFFAOYSA-N,1.0,PC(17:0/0:0),LPC 20:0
IK_SRRQPVVYXBTRQK-XMMPIXPASA-N,IK_ASWBNKHCZGQVJV-QHCPKHFHSA-N,1.0,PC(17:0/0:0),LPC 16:0
IK_SRRQPVVYXBTRQK-XMMPIXPASA-N,IK_ASWBNKHCZGQVJV-HSZRJFAPSA-N,1.0,PC(17:0/0:0),LysoPC(16:0)
IK_GOMVPVRDBLLHQC-VEJNOCSESA-N,IK_GIVDFJVWLQFBFP-WMPRHZDHSA-N,1.0,LPC 20:4,LPC 44:5
IK_PEJGMBUENJSLLH-RHAKMSQVSA-N,IK_YLWSJLLZUHSIEA-CKSUKHGVSA-N,1.0,"SM(d18:2(4E,14Z)/14:0)",SM d34:2
IK_WWZKQHOCKIZLMA-UHFFFAOYSA-N,IK_QIQXTHQIDYTFRH-UHFFFAOYSA-N,1.0,Caprylic acid,Stearic acid
IK_JFLIEFSWGNOPJJ-JTQLQIEISA-N,IK_JFLIEFSWGNOPJJ-UHFFFAOYNA-N,1.0,Phenylacetyl-L-glutamine,Phenylacetylglutamine
IK_WWZKQHOCKIZLMA-UHFFFAOYSA-N,IK_QZZGJDVWLFXDLK-UHFFFAOYSA-N,1.0,Caprylic acid,C24:0 ceramide
IK_WWZKQHOCKIZLMA-UHFFFAOYSA-N,IK_SZHOJFHSIKHZHA-UHFFFAOYSA-N,1.0,Caprylic acid,Tridecanoic acid
IK_WWZKQHOCKIZLMA-UHFFFAOYSA-N,IK_UKMSUNONTOPOIO-UHFFFAOYSA-N,1.0,Caprylic acid,Behenic acid
IK_WWZKQHOCKIZLMA-UHFFFAOYSA-N,IK_VKOBVWXKNCXXDE-UHFFFAOYSA-N,1.0,Caprylic acid,arachidic acid
IK_GOMVPVRDBLLHQC-VEJNOCSESA-N,IK_BIEOSECQPGGZMF-WMPRHZDHSA-N,1.0,LPC 20:4,LPC 22:5
IK_WWZKQHOCKIZLMA-UHFFFAOYSA-N,IK_WQEPLUUGTLDZJY-UHFFFAOYSA-N,1.0,Caprylic acid,Pentadecanoic acid
IK_JFLIEFSWGNOPJJ-UHFFFAOYNA-N,IK_JFLIEFSWGNOPJJ-JTQLQIEISA-N,1.0,Phenylacetylglutamine,Phenylacetyl-L-glutamine
IK_SRRQPVVYXBTRQK-XMMPIXPASA-N,IK_RJZVWDTYEWCUAR-JOCHJYFZSA-N,1.0,PC(17:0/0:0),LPC 15:0
IK_ISYWECDDZWTKFF-UHFFFAOYSA-N,IK_TUNFSRHWOTWDNC-UHFFFAOYSA-N,1.0,Nonadecanoic acid,Myristic acid
IK_SPJFYYJXNPEZDW-FTJOPAKQSA-N,IK_ZOJBSSVHFSBHMP-JJJSWPRASA-N,1.0,LysoPC(18:2),PC(22:4/0:0)
IK_GOMVPVRDBLLHQC-VEJNOCSESA-N,IK_VYYVPZRIOGLZOD-DOFZRALJSA-N,1.0,LPC 20:4,LPC 40:4
IK_WQEPLUUGTLDZJY-UHFFFAOYSA-N,IK_WWZKQHOCKIZLMA-UHFFFAOYSA-N,1.0,Pentadecanoic acid,Caprylic acid
IK_ASWBNKHCZGQVJV-QHCPKHFHSA-N,IK_RJZVWDTYEWCUAR-JOCHJYFZSA-N,1.0,LPC 16:0,LPC 15:0
IK_WQEPLUUGTLDZJY-UHFFFAOYSA-N,IK_QIQXTHQIDYTFRH-UHFFFAOYSA-N,1.0,Pentadecanoic acid,Stearic acid
IK_ASWBNKHCZGQVJV-QHCPKHFHSA-N,IK_SRRQPVVYXBTRQK-UHFFFAOYSA-N,1.0,LPC 16:0,LPC 17:0
IK_WQEPLUUGTLDZJY-UHFFFAOYSA-N,IK_POULHZVOKOAJMA-UHFFFAOYSA-N,1.0,Pentadecanoic acid,lauric acid
IK_WQEPLUUGTLDZJY-UHFFFAOYSA-N,IK_ISYWECDDZWTKFF-UHFFFAOYSA-N,1.0,Pentadecanoic acid,Nonadecanoic acid
IK_ASWBNKHCZGQVJV-QHCPKHFHSA-N,IK_SRRQPVVYXBTRQK-XMMPIXPASA-N,1.0,LPC 16:0,PC(17:0/0:0)
IK_ASWBNKHCZGQVJV-HSZRJFAPSA-N,IK_VXUOFDJKYGDUJI-OAQYLSRUSA-N,1.0,LysoPC(16:0),LPC 14:0
IK_ASWBNKHCZGQVJV-HSZRJFAPSA-N,IK_SRRQPVVYXBTRQK-XMMPIXPASA-N,1.0,LysoPC(16:0),PC(17:0/0:0)
IK_ASWBNKHCZGQVJV-QHCPKHFHSA-N,IK_VXUOFDJKYGDUJI-OAQYLSRUSA-N,1.0,LPC 16:0,LPC 14:0
IK_ASWBNKHCZGQVJV-HSZRJFAPSA-N,IK_RJZVWDTYEWCUAR-JOCHJYFZSA-N,1.0,LysoPC(16:0),LPC 15:0
IK_WQEPLUUGTLDZJY-UHFFFAOYSA-N,IK_IPCSVZSSVZVIGE-UHFFFAOYSA-N,1.0,Pentadecanoic acid,Palmitic acid
IK_WQEPLUUGTLDZJY-UHFFFAOYSA-N,IK_GHVNFZFCNZKVNT-UHFFFAOYSA-N,1.0,Pentadecanoic acid,Capric acid
IK_WSDKRPCAPHRNNZ-MGBGTMOVSA-N,IK_RJZVWDTYEWCUAR-JOCHJYFZSA-N,1.0,lysoPC a C26:0,LPC 15:0
IK_WSDKRPCAPHRNNZ-MGBGTMOVSA-N,IK_SRRQPVVYXBTRQK-UHFFFAOYSA-N,1.0,lysoPC a C26:0,LPC 17:0
IK_ISYWECDDZWTKFF-UHFFFAOYSA-N,IK_UKMSUNONTOPOIO-UHFFFAOYSA-N,1.0,Nonadecanoic acid,Behenic acid
IK_WSDKRPCAPHRNNZ-MGBGTMOVSA-N,IK_SRRQPVVYXBTRQK-XMMPIXPASA-N,1.0,lysoPC a C26:0,PC(17:0/0:0)
IK_GOMVPVRDBLLHQC-VEJNOCSESA-N,IK_WKQNRCYKYCKESD-YVHLTTHBSA-N,1.0,LPC 20:4,PC(18:3/0:0)
IK_WSDKRPCAPHRNNZ-MGBGTMOVSA-N,IK_VXUOFDJKYGDUJI-OAQYLSRUSA-N,1.0,lysoPC a C26:0,LPC 14:0
IK_ASWBNKHCZGQVJV-UHFFFAOYSA-N,IK_RJZVWDTYEWCUAR-JOCHJYFZSA-N,1.0,1-Palmitoylphosphatidylcholine,LPC 15:0
IK_ASWBNKHCZGQVJV-UHFFFAOYSA-N,IK_SRRQPVVYXBTRQK-UHFFFAOYSA-N,1.0,1-Palmitoylphosphatidylcholine,LPC 17:0
IK_ASWBNKHCZGQVJV-UHFFFAOYSA-N,IK_SRRQPVVYXBTRQK-XMMPIXPASA-N,1.0,1-Palmitoylphosphatidylcholine,PC(17:0/0:0)
IK_ASWBNKHCZGQVJV-UHFFFAOYSA-N,IK_VXUOFDJKYGDUJI-OAQYLSRUSA-N,1.0,1-Palmitoylphosphatidylcholine,LPC 14:0
IK_ISYWECDDZWTKFF-UHFFFAOYSA-N,IK_XMHIUKTWLZUKEX-UHFFFAOYSA-N,1.0,Nonadecanoic acid,C26:0 ceramide
IK_ISYWECDDZWTKFF-UHFFFAOYSA-N,IK_XEZVDURJDFGERA-UHFFFAOYSA-N,1.0,Nonadecanoic acid,FA 23:0
IK_ISYWECDDZWTKFF-UHFFFAOYSA-N,IK_WWZKQHOCKIZLMA-UHFFFAOYSA-N,1.0,Nonadecanoic acid,Caprylic acid
IK_ISYWECDDZWTKFF-UHFFFAOYSA-N,IK_WQEPLUUGTLDZJY-UHFFFAOYSA-N,1.0,Nonadecanoic acid,Pentadecanoic acid
IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,IK_PZRFVAHZNWPPAC-VBKSFVIKSA-N,1.0,LPC 20:1,PC(18:1/0:0)
IK_WTJKGGKOPKCXLL-VYOBOKEXSA-N,IK_GPWHCUUIQMGELX-VHQDNGOZSA-N,1.0,2-Oleoyl-1-palmitoyl-sn-glycero-3-phosphocholine,PC 32:2
IK_ISYWECDDZWTKFF-UHFFFAOYSA-N,IK_VKOBVWXKNCXXDE-UHFFFAOYSA-N,1.0,Nonadecanoic acid,arachidic acid
IK_WWZKQHOCKIZLMA-UHFFFAOYSA-N,IK_XEZVDURJDFGERA-UHFFFAOYSA-N,1.0,Caprylic acid,FA 23:0
IK_WWZKQHOCKIZLMA-UHFFFAOYSA-N,IK_XMHIUKTWLZUKEX-UHFFFAOYSA-N,1.0,Caprylic acid,C26:0 ceramide
IK_SRRQPVVYXBTRQK-XMMPIXPASA-N,IK_VPAMUPUPKCTFGJ-PGUFJCEWSA-N,1.0,PC(17:0/0:0),lysoPC a C28:0
IK_XEZVDURJDFGERA-UHFFFAOYSA-N,IK_GHVNFZFCNZKVNT-UHFFFAOYSA-N,1.0,FA 23:0,Capric acid
IK_GHVNFZFCNZKVNT-UHFFFAOYSA-N,IK_XMHIUKTWLZUKEX-UHFFFAOYSA-N,1.0,Capric acid,C26:0 ceramide
IK_XBGIMYLOTRDXPK-AGXIJRPPSA-N,IK_YAMUFBLWGFFICM-PTGWMXDISA-N,1.0,PC(17:1/0:0),LPC 18:1
IK_GHVNFZFCNZKVNT-UHFFFAOYSA-N,IK_XEZVDURJDFGERA-UHFFFAOYSA-N,1.0,Capric acid,FA 23:0
IK_GHVNFZFCNZKVNT-UHFFFAOYSA-N,IK_WQEPLUUGTLDZJY-UHFFFAOYSA-N,1.0,Capric acid,Pentadecanoic acid
IK_XBGIMYLOTRDXPK-AGXIJRPPSA-N,IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,1.0,PC(17:1/0:0),LPC 20:1
IK_GHVNFZFCNZKVNT-UHFFFAOYSA-N,IK_VKOBVWXKNCXXDE-UHFFFAOYSA-N,1.0,Capric acid,arachidic acid
IK_GHVNFZFCNZKVNT-UHFFFAOYSA-N,IK_UKMSUNONTOPOIO-UHFFFAOYSA-N,1.0,Capric acid,Behenic acid
IK_GHVNFZFCNZKVNT-UHFFFAOYSA-N,IK_SZHOJFHSIKHZHA-UHFFFAOYSA-N,1.0,Capric acid,Tridecanoic acid
IK_AYFVYJQAPQTCCC-GBXIJSLDSA-N,IK_AYFVYJQAPQTCCC-HRFVKAFMSA-N,1.0,L-Threonine,L-Allothreonine
IK_GHVNFZFCNZKVNT-UHFFFAOYSA-N,IK_QZZGJDVWLFXDLK-UHFFFAOYSA-N,1.0,Capric acid,C24:0 ceramide
IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,IK_XBGIMYLOTRDXPK-AGXIJRPPSA-N,1.0,LPC 20:1,PC(17:1/0:0)
IK_GHVNFZFCNZKVNT-UHFFFAOYSA-N,IK_QIQXTHQIDYTFRH-UHFFFAOYSA-N,1.0,Capric acid,Stearic acid
IK_WJQPVPNICDCELH-IHDWIWDKSA-N,IK_SPJFYYJXNPEZDW-FTJOPAKQSA-N,1.0,LPC 42:3,LysoPC(18:2)
IK_GHVNFZFCNZKVNT-UHFFFAOYSA-N,IK_KEMQGTRYUADPNZ-UHFFFAOYSA-N,1.0,Capric acid,FA 17:0
IK_XEZVDURJDFGERA-UHFFFAOYSA-N,IK_IPCSVZSSVZVIGE-UHFFFAOYSA-N,1.0,FA 23:0,Palmitic acid
IK_ISYWECDDZWTKFF-UHFFFAOYSA-N,IK_KEMQGTRYUADPNZ-UHFFFAOYSA-N,1.0,Nonadecanoic acid,FA 17:0
IK_XEZVDURJDFGERA-UHFFFAOYSA-N,IK_ISYWECDDZWTKFF-UHFFFAOYSA-N,1.0,FA 23:0,Nonadecanoic acid
IK_VXUOFDJKYGDUJI-OAQYLSRUSA-N,IK_UATOAILWGVYRQS-UHFFFAOYSA-N,1.0,LPC 14:0,LPC 20:0
IK_XEZVDURJDFGERA-UHFFFAOYSA-N,IK_QIQXTHQIDYTFRH-UHFFFAOYSA-N,1.0,FA 23:0,Stearic acid
IK_XEZVDURJDFGERA-UHFFFAOYSA-N,IK_WWZKQHOCKIZLMA-UHFFFAOYSA-N,1.0,FA 23:0,Caprylic acid
IK_GHVNFZFCNZKVNT-UHFFFAOYSA-N,IK_ISYWECDDZWTKFF-UHFFFAOYSA-N,1.0,Capric acid,Nonadecanoic acid
IK_GHVNFZFCNZKVNT-UHFFFAOYSA-N,IK_FBUKVWPVBMHYJY-UHFFFAOYSA-N,1.0,Capric acid,Nonanoic acid
IK_GHVNFZFCNZKVNT-UHFFFAOYSA-N,IK_CKDDRHZIAZRDBW-UHFFFAOYSA-N,1.0,Capric acid,FA 21:0
IK_GHCZAUBVMUEKKP-WTFVBUONSA-N,IK_GHCZAUBVMUEKKP-GYPHWSFCSA-N,1.0,Glycoursodeoxycholic acid,glycochenodeoxycholic acid
IK_SRRQPVVYXBTRQK-UHFFFAOYSA-N,IK_BWKILASWCLJPBO-UHFFFAOYSA-N,1.0,LPC 17:0,LPC 12:0
IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,IK_YAMUFBLWGFFICM-PTGWMXDISA-N,1.0,LPC 20:1,LPC 18:1
IK_GHCZAUBVMUEKKP-GYPHWSFCSA-N,IK_GHCZAUBVMUEKKP-WTFVBUONSA-N,1.0,glycochenodeoxycholic acid,Glycoursodeoxycholic acid
IK_PBROMOQAZGFDHQ-GPQOMLTASA-N,IK_YLWSJLLZUHSIEA-CKSUKHGVSA-N,1.0,SM d43:2,SM d34:2
IK_SRRQPVVYXBTRQK-UHFFFAOYSA-N,IK_ASWBNKHCZGQVJV-UHFFFAOYSA-N,1.0,LPC 17:0,1-Palmitoylphosphatidylcholine
IK_SRRQPVVYXBTRQK-UHFFFAOYSA-N,IK_ASWBNKHCZGQVJV-QHCPKHFHSA-N,1.0,LPC 17:0,LPC 16:0
IK_WJQPVPNICDCELH-IHDWIWDKSA-N,IK_YYQVCMMXPIJVHY-ZOIJLGJPSA-N,1.0,LPC 42:3,LPC 20:2
IK_XBGIMYLOTRDXPK-AGXIJRPPSA-N,IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,1.0,PC(17:1/0:0),LPC 16:1
IK_ISYWECDDZWTKFF-UHFFFAOYSA-N,IK_CKDDRHZIAZRDBW-UHFFFAOYSA-N,1.0,Nonadecanoic acid,FA 21:0
IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,1.0,LPC 20:1,LPC 16:1
IK_SRRQPVVYXBTRQK-UHFFFAOYSA-N,IK_WYIMORDZGCUBAA-AREMUKBSSA-N,1.0,LPC 17:0,LPC 19:0-SN1
IK_SRRQPVVYXBTRQK-XMMPIXPASA-N,IK_VXUOFDJKYGDUJI-OAQYLSRUSA-N,1.0,PC(17:0/0:0),LPC 14:0
IK_SRRQPVVYXBTRQK-UHFFFAOYSA-N,IK_WSDKRPCAPHRNNZ-MGBGTMOVSA-N,1.0,LPC 17:0,lysoPC a C26:0
IK_PFDUUKDQEHURQC-UHFFFAOYSA-N,IK_PFDUUKDQEHURQC-ZETCQYMHSA-N,1.0,3-Methoxytyrosine,3-O-Methyl-a-methyldopa
IK_SRRQPVVYXBTRQK-UHFFFAOYSA-N,IK_VXUOFDJKYGDUJI-OAQYLSRUSA-N,1.0,LPC 17:0,LPC 14:0
IK_SRRQPVVYXBTRQK-UHFFFAOYSA-N,IK_VPAMUPUPKCTFGJ-PGUFJCEWSA-N,1.0,LPC 17:0,lysoPC a C28:0
IK_SRRQPVVYXBTRQK-UHFFFAOYSA-N,IK_UATOAILWGVYRQS-UHFFFAOYSA-N,1.0,LPC 17:0,LPC 20:0
IK_WYIMORDZGCUBAA-AREMUKBSSA-N,IK_RJZVWDTYEWCUAR-JOCHJYFZSA-N,1.0,LPC 19:0-SN1,LPC 15:0
IK_SRRQPVVYXBTRQK-XMMPIXPASA-N,IK_WSDKRPCAPHRNNZ-MGBGTMOVSA-N,1.0,PC(17:0/0:0),lysoPC a C26:0
IK_PFDUUKDQEHURQC-ZETCQYMHSA-N,IK_PFDUUKDQEHURQC-UHFFFAOYSA-N,1.0,3-O-Methyl-a-methyldopa,3-Methoxytyrosine
IK_WYIMORDZGCUBAA-AREMUKBSSA-N,IK_SRRQPVVYXBTRQK-UHFFFAOYSA-N,1.0,LPC 19:0-SN1,LPC 17:0
IK_WYIMORDZGCUBAA-AREMUKBSSA-N,IK_SRRQPVVYXBTRQK-XMMPIXPASA-N,1.0,LPC 19:0-SN1,PC(17:0/0:0)
IK_ISYWECDDZWTKFF-UHFFFAOYSA-N,IK_IPCSVZSSVZVIGE-UHFFFAOYSA-N,1.0,Nonadecanoic acid,Palmitic acid
IK_WYIMORDZGCUBAA-AREMUKBSSA-N,IK_VXUOFDJKYGDUJI-OAQYLSRUSA-N,1.0,LPC 19:0-SN1,LPC 14:0
IK_SRRQPVVYXBTRQK-UHFFFAOYSA-N,IK_UATOAILWGVYRQS-HHHXNRCGSA-N,1.0,LPC 17:0,PC(20:0/0:0)
IK_WYIMORDZGCUBAA-UHFFFAOYSA-N,IK_RJZVWDTYEWCUAR-JOCHJYFZSA-N,1.0,LPC 19:0,LPC 15:0
IK_SRRQPVVYXBTRQK-XMMPIXPASA-N,IK_WYIMORDZGCUBAA-AREMUKBSSA-N,1.0,PC(17:0/0:0),LPC 19:0-SN1
IK_SRRQPVVYXBTRQK-XMMPIXPASA-N,IK_WYIMORDZGCUBAA-UHFFFAOYSA-N,1.0,PC(17:0/0:0),LPC 19:0
IK_WYIMORDZGCUBAA-UHFFFAOYSA-N,IK_SRRQPVVYXBTRQK-XMMPIXPASA-N,1.0,LPC 19:0,PC(17:0/0:0)
IK_WYIMORDZGCUBAA-UHFFFAOYSA-N,IK_VXUOFDJKYGDUJI-OAQYLSRUSA-N,1.0,LPC 19:0,LPC 14:0
IK_SRRQPVVYXBTRQK-UHFFFAOYSA-N,IK_SRRQPVVYXBTRQK-XMMPIXPASA-N,1.0,LPC 17:0,PC(17:0/0:0)
IK_WZCLAXMADUBPSG-RIXBAXMTSA-N,IK_FHUAYOMRHXZKHT-JUGJLYODSA-N,1.0,"PC(18:0/18:3(9Z,12Z,15Z))",PC 40:4
IK_SRRQPVVYXBTRQK-UHFFFAOYSA-N,IK_RJZVWDTYEWCUAR-JOCHJYFZSA-N,1.0,LPC 17:0,LPC 15:0
IK_ISYWECDDZWTKFF-UHFFFAOYSA-N,IK_GHVNFZFCNZKVNT-UHFFFAOYSA-N,1.0,Nonadecanoic acid,Capric acid
IK_WZCLAXMADUBPSG-RIXBAXMTSA-N,IK_IJTJDJOOHZVSAC-NDRUHXFFSA-N,1.0,"PC(18:0/18:3(9Z,12Z,15Z))",PC 40:5
IK_WKQNRCYKYCKESD-YVHLTTHBSA-N,IK_GOMVPVRDBLLHQC-VEJNOCSESA-N,1.0,PC(18:3/0:0),LPC 20:4
IK_ISYWECDDZWTKFF-UHFFFAOYSA-N,IK_FBUKVWPVBMHYJY-UHFFFAOYSA-N,1.0,Nonadecanoic acid,Nonanoic acid
IK_GIVDFJVWLQFBFP-WMPRHZDHSA-N,IK_GOMVPVRDBLLHQC-VEJNOCSESA-N,1.0,LPC 44:5,LPC 20:4
IK_WZCLAXMADUBPSG-RIXBAXMTSA-N,IK_YWDDIWXKFJEMKF-JTZVLWBESA-N,1.0,"PC(18:0/18:3(9Z,12Z,15Z))",PC 34:4
IK_IJTJDJOOHZVSAC-NDRUHXFFSA-N,IK_ZSYMQFVRTIVMFA-JAHIUHDMSA-N,1.0,PC 40:5,GPCho(20:4/14:0)
IK_RJZVWDTYEWCUAR-JOCHJYFZSA-N,IK_WYIMORDZGCUBAA-UHFFFAOYSA-N,1.0,LPC 15:0,LPC 19:0
IK_VXUOFDJKYGDUJI-OAQYLSRUSA-N,IK_UATOAILWGVYRQS-HHHXNRCGSA-N,1.0,LPC 14:0,PC(20:0/0:0)
IK_YYQVCMMXPIJVHY-ZOIJLGJPSA-N,IK_FKSLBYVOWOXWMB-YTBCMDLOSA-N,1.0,LPC 20:2,1-Linoleoyl-sn-Glycero-3-Phosphocholine
IK_VPAMUPUPKCTFGJ-PGUFJCEWSA-N,IK_VXUOFDJKYGDUJI-OAQYLSRUSA-N,1.0,lysoPC a C28:0,LPC 14:0
IK_VPAMUPUPKCTFGJ-PGUFJCEWSA-N,IK_SRRQPVVYXBTRQK-XMMPIXPASA-N,1.0,lysoPC a C28:0,PC(17:0/0:0)
IK_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,IK_UWHZIFQPPBDJPM-BQYQJAHWSA-N,1.0,Oleic acid,Vaccenic acid
IK_VPAMUPUPKCTFGJ-PGUFJCEWSA-N,IK_SRRQPVVYXBTRQK-UHFFFAOYSA-N,1.0,lysoPC a C28:0,LPC 17:0
IK_VPAMUPUPKCTFGJ-PGUFJCEWSA-N,IK_RJZVWDTYEWCUAR-JOCHJYFZSA-N,1.0,lysoPC a C28:0,LPC 15:0
IK_VOZHMDQUIRUFQW-LOTHNZFDSA-N,IK_HLIJNIKSBCIDGO-QKLMXXKVSA-N,1.0,C18:0 lactosylceramide,C16:0 lactosylceramide
IK_YLWSJLLZUHSIEA-CKSUKHGVSA-N,IK_PBROMOQAZGFDHQ-GPQOMLTASA-N,1.0,SM d34:2,SM d43:2
