"from","to","weight"
"IK_GBDRMPRTNVKBAD-BYPYZUCNSA-N","UNKNOWN_ROW__35829770__unknown_392",0.00694444444444444
"IK_GBJKHDVRXAVITG-UNPOXIGHSA-N","IK_LHEGPXCSOZGQCV-AXQAKGHFSA-N",0.25
"IK_GBOGMAARMMDZGR-TYHYBEHESA-N","UNKNOWN_ROW__24167579__unknown_150",0.0625
"IK_GBOGMAARMMDZGR-TYHYBEHESA-N","UNKNOWN_ROW__24167579__unknown_151",0.0625
"IK_GBXSMTUPTTWBMN-XIRDDKMYSA-N","IK_LTEJTIXDTAJBOQ-JHHXISLPSA-N",0.015625
"IK_GBXSMTUPTTWBMN-XIRDDKMYSA-N","IK_PKXWXXPNHIWQHW-RCBQFDQVSA-N",0.015625
"IK_GBXSMTUPTTWBMN-XIRDDKMYSA-N","IK_UMOAAMQGRRCHPA-GJCOWUBNSA-N",0.015625
"IK_GBXSMTUPTTWBMN-XIRDDKMYSA-N","IK_UNHCPLSWMNPZTD-HXUWFJFHSA-N",0.015625
"IK_GBXSMTUPTTWBMN-XIRDDKMYSA-N","IK_WKWLFVVHPPHSPJ-QNBJRWHPSA-N",0.015625
"IK_GBXSMTUPTTWBMN-XIRDDKMYSA-N","IK_WRDTXMBPHMBGIB-STECZYCISA-N",0.015625
"IK_GCIVSXAHMONYLO-HMAFJQTKSA-N","IK_HTZINLFNXLXRBC-CQLBIITFSA-N",0.0625
"IK_GCIVSXAHMONYLO-HMAFJQTKSA-N","IK_JARYYMUOCXVXNK-CSLFJTBJSA-N",0.0625
"IK_GCSLDHTZSDNYEC-CPNJWEJPSA-N","IK_JAZBEHYOTPTENJ-JLNKQSITSA-N",0.01
"IK_GCSLDHTZSDNYEC-CPNJWEJPSA-N","IK_JAZBEHYOTPTENJ-RCHUDCCISA-N",0.01
"IK_GCSLDHTZSDNYEC-CPNJWEJPSA-N","IK_PUEDDPCUCPRQNY-ZYUZMQFOSA-N",0.01
"IK_GCSLDHTZSDNYEC-CPNJWEJPSA-N","IK_RLKNMGYLNXTJGA-UHFFFAOYSA-N",0.01
"IK_GCSLDHTZSDNYEC-CPNJWEJPSA-N","IK_VJNXUFOTKNTNPG-IOSLPCCCSA-O",0.01
"IK_GCSLDHTZSDNYEC-CPNJWEJPSA-N","IK_WBSMIPAMAXNXFS-UHFFFAOYSA-N",0.01
"IK_GCSLDHTZSDNYEC-CPNJWEJPSA-N","IK_ZEMGGZBWXRYJHK-UHFFFAOYSA-N",0.01
"IK_GCSLDHTZSDNYEC-CPNJWEJPSA-N","UNKNOWN_ROW__24167579__unknown_50",0.01
"IK_GDNGOAUIUTXUES-RWDHRDFGSA-N","IK_VPKCCODFKUZEMT-KZVLABISSA-N",0.111111111111111
"IK_GDNGOAUIUTXUES-RWDHRDFGSA-N","NO_INCHIKEY__8 10 dihydroxydihydroergotamine",0.111111111111111
"IK_GEAXLHPORCRESC-UHFFFAOYSA-N","IK_MVPPADPHJFYWMZ-UHFFFAOYSA-N",0.0277777777777778
"IK_GEAXLHPORCRESC-UHFFFAOYSA-N","IK_ZFRKQXVRDFCRJG-UHFFFAOYSA-N",0.0277777777777778
"IK_GEAXLHPORCRESC-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_325",0.0277777777777778
"IK_GEAXLHPORCRESC-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_428",0.0277777777777778
"IK_GECBBEABIDMGGL-RTBURBONSA-N","IK_GJZJZRWFRZFTEE-ONEGZZNKSA-N",0.0123456790123457
"IK_GECBBEABIDMGGL-RTBURBONSA-N","IK_KUHFPGIVBOCRMV-MNXVOIDGSA-N",0.0123456790123457
"IK_GECBBEABIDMGGL-RTBURBONSA-N","IK_LOMQONAZKMLAOB-UHFFFAOYSA-N",0.0123456790123457
"IK_GECBBEABIDMGGL-RTBURBONSA-N","IK_RDQUQBHPMYFYMX-XIWVQZPPSA-N",0.0123456790123457
"IK_GECBBEABIDMGGL-RTBURBONSA-N","NO_INCHIKEY__possible steroid",0.0123456790123457
"IK_GECBBEABIDMGGL-RTBURBONSA-N","UNKNOWN_ROW__24167579__unknown_110",0.0123456790123457
"IK_GECFTYLLVUKXOY-UHFFFAOYSA-N","IK_GQJQCKUJCHMTNF-UHFFFAOYSA-N",0.00206611570247934
"IK_GECFTYLLVUKXOY-UHFFFAOYSA-N","IK_JKTAZDIARLXYPE-UHFFFAOYSA-N",0.00206611570247934
"IK_GECFTYLLVUKXOY-UHFFFAOYSA-N","IK_KECVAQLNZFMLLN-DUXPYHPUSA-N",0.00206611570247934
"IK_GECFTYLLVUKXOY-UHFFFAOYSA-N","IK_KVCPIDDKLUDCQJ-UHFFFAOYSA-N",0.00206611570247934
"IK_GECFTYLLVUKXOY-UHFFFAOYSA-N","IK_KZUXSHYAXPMDNJ-UHFFFAOYSA-N",0.00206611570247934
"IK_GECFTYLLVUKXOY-UHFFFAOYSA-N","IK_NODSEPOUFZPJEQ-UHFFFAOYSA-N",0.00206611570247934
"IK_GECFTYLLVUKXOY-UHFFFAOYSA-N","IK_NSVPCFNUUARRKL-CSKARUKUSA-N",0.00206611570247934
"IK_GECFTYLLVUKXOY-UHFFFAOYSA-N","IK_ONPXCLZMBSJLSP-UHFFFAOYNA-N",0.00206611570247934
"IK_GECFTYLLVUKXOY-UHFFFAOYSA-N","IK_TVIDDXQYHWJXFK-UHFFFAOYSA-N",0.00206611570247934
"IK_GECFTYLLVUKXOY-UHFFFAOYSA-N","IK_USWXDXYEVISELK-UHFFFAOYSA-N",0.00206611570247934
"IK_GECFTYLLVUKXOY-UHFFFAOYSA-N","IK_VRCGDJCVKWWRME-UHFFFAOYSA-N",0.00206611570247934
"IK_GECFTYLLVUKXOY-UHFFFAOYSA-N","IK_VUNOFAIHSALQQH-UHFFFAOYSA-N",0.00206611570247934
"IK_GECFTYLLVUKXOY-UHFFFAOYSA-N","IK_ZKQOUHVVXABNDG-IUCAKERBSA-N",0.00206611570247934
"IK_GECFTYLLVUKXOY-UHFFFAOYSA-N","NO_INCHIKEY__mg 10 0 0 0 0 0",0.00206611570247934
"IK_GECFTYLLVUKXOY-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_199_carbon_number_12_plasma_id_342",0.00206611570247934
"IK_GECFTYLLVUKXOY-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_323",0.00206611570247934
"IK_GECFTYLLVUKXOY-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_352",0.00206611570247934
"IK_GECFTYLLVUKXOY-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_395",0.00206611570247934
"IK_GENAHGKEFJLNJB-QMTHXVAHSA-N","IK_IWBHCLOBTQKEFG-UHFFFAOYSA-N",0.25
"IK_GEWUBFCXNZWHKH-HSZRJFAPSA-N","IK_IMOKOCYUKGZZAG-CSMHCCOUSA-N",0.0204081632653061
"IK_GEWUBFCXNZWHKH-HSZRJFAPSA-N","IK_NXYCBMGKNCJXIC-CNEMSGBDSA-N",0.0204081632653061
"IK_GEWUBFCXNZWHKH-HSZRJFAPSA-N","IK_PYVRVRFVLRNJLY-MZMPXXGTSA-N",0.0204081632653061
"IK_GEWUBFCXNZWHKH-HSZRJFAPSA-N","IK_TUZHANAISKEZFG-GHDNBGIDSA-N",0.0204081632653061
"IK_GEWUBFCXNZWHKH-HSZRJFAPSA-N","IK_ZBBHBTPTTSWHBA-UHFFFAOYSA-N",0.0204081632653061
"IK_GFCQEPZCMASXHO-SGIBUEGPSA-N","IK_LJHGATIVGCLEDO-DCLYHHALSA-N",0.25
"IK_GFFGJBXGBJISGV-UHFFFAOYSA-N","IK_GUKOKXKMWGOHJJ-NSHDSACASA-N",0.00346020761245675
"IK_GFFGJBXGBJISGV-UHFFFAOYSA-N","IK_IDIDJDIHTAOVLG-VKHMYHEASA-N",0.00346020761245675
"IK_GFFGJBXGBJISGV-UHFFFAOYSA-N","IK_KORLZEIJSHHTDW-YFKPBYRVSA-N",0.00346020761245675
"IK_GFFGJBXGBJISGV-UHFFFAOYSA-N","IK_MFNAKLLYSPINFZ-UHFFFAOYSA-N",0.00346020761245675
"IK_GFFGJBXGBJISGV-UHFFFAOYSA-N","IK_MWBWWFOAEOYUST-UHFFFAOYSA-N",0.00346020761245675
"IK_GFFGJBXGBJISGV-UHFFFAOYSA-N","IK_PQNASZJZHFPQLE-LURJTMIESA-N",0.00346020761245675
"IK_GFFGJBXGBJISGV-UHFFFAOYSA-N","IK_RCCMXKJGURLWPB-UHFFFAOYSA-N",0.00346020761245675
"IK_GFFGJBXGBJISGV-UHFFFAOYSA-N","IK_UIKROCXWUNQSPJ-UHFFFAOYNA-N",0.00346020761245675
"IK_GFFGJBXGBJISGV-UHFFFAOYSA-N","IK_UIKROCXWUNQSPJ-VIFPVBQESA-N",0.00346020761245675
"IK_GFFGJBXGBJISGV-UHFFFAOYSA-N","UNKNOWN_ROW__24167579__unknown_24",0.00346020761245675
"IK_GFFGJBXGBJISGV-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_343",0.00346020761245675
"IK_GFFGJBXGBJISGV-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_349",0.00346020761245675
"IK_GFFGJBXGBJISGV-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_373",0.00346020761245675
"IK_GFFGJBXGBJISGV-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_374",0.00346020761245675
"IK_GFFGJBXGBJISGV-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_377",0.00346020761245675
"IK_GFFGJBXGBJISGV-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_461",0.00346020761245675
"IK_GFNYAPAJUNPMGH-QNEBEIHSSA-N","IK_NYLNHNDMNOPWAZ-ZLEFDVGRSA-N",0.0204081632653061
"IK_GFNYAPAJUNPMGH-QNEBEIHSSA-N","IK_QKAITYIDZJJULL-UHFFFAOYSA-N",0.0204081632653061
"IK_GFNYAPAJUNPMGH-QNEBEIHSSA-N","IK_RRTYEHFGQWNQKK-KIQAWMAPSA-N",0.0204081632653061
"IK_GFNYAPAJUNPMGH-QNEBEIHSSA-N","IK_RTUPAQBCUJORTM-UHFFFAOYSA-N",0.0204081632653061
"IK_GFNYAPAJUNPMGH-QNEBEIHSSA-N","IK_SAWAIULJDYFLPD-CTTWBBHYSA-N",0.0204081632653061
"IK_GFRUPHOKLBPHTQ-UHFFFAOYSA-N","IK_IEFQLTYCECVOLL-UHFFFAOYSA-N",0.00694444444444444
"IK_GFRUPHOKLBPHTQ-UHFFFAOYSA-N","IK_OMFXVFTZEKFJBZ-HJTSIMOOSA-N",0.00694444444444444
"IK_GFRUPHOKLBPHTQ-UHFFFAOYSA-N","IK_QNRRHYPPQFELSF-CNYIRLTGSA-N",0.00694444444444444
"IK_GFRUPHOKLBPHTQ-UHFFFAOYSA-N","IK_SSBCZTXGVMMZOT-NBBHSKLNSA-N",0.00694444444444444
"IK_GFRUPHOKLBPHTQ-UHFFFAOYSA-N","IK_UHQGCIIQUZBJAE-RRQVMCLOSA-N",0.00694444444444444
"IK_GFRUPHOKLBPHTQ-UHFFFAOYSA-N","IK_UYXTWWCETRIEDR-UHFFFAOYSA-N",0.00694444444444444
"IK_GFRUPHOKLBPHTQ-UHFFFAOYSA-N","IK_XUWLAGNFLUARAN-CHQNGUEUSA-N",0.00694444444444444
"IK_GFRUPHOKLBPHTQ-UHFFFAOYSA-N","IK_ZIWNJZLXPXFNGN-GXTQQWMXSA-N",0.00694444444444444
"IK_GFRUPHOKLBPHTQ-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_207",0.00694444444444444
"IK_GFXYTQPNNXGICT-YFKPBYRVSA-N","IK_WGOIHPRRFBCVBZ-GSVOUGTGSA-N",0.04
"IK_GFXYTQPNNXGICT-YFKPBYRVSA-N","IK_YEJRWHAVMIAJKC-UHFFFAOYSA-N",0.04
"IK_GFXYTQPNNXGICT-YFKPBYRVSA-N","UNKNOWN_ROW__24167579__unknown_12",0.04
"IK_GFYLSDSUCHVORB-IOSLPCCCSA-N","IK_GUZRMGFLLJQHCW-UHFFFAOYSA-N",0.0277777777777778
"IK_GFYLSDSUCHVORB-IOSLPCCCSA-N","IK_ILMMSBJXXQIEEM-UHFFFAOYSA-N",0.0277777777777778
"IK_GFYLSDSUCHVORB-IOSLPCCCSA-N","IK_MRBDMNSDAVCSSF-UHFFFAOYSA-N",0.0277777777777778
"IK_GFYLSDSUCHVORB-IOSLPCCCSA-N","IK_VGRHZPNRCLAHQA-UHFFFAOYSA-N",0.0277777777777778
"IK_GFYLSDSUCHVORB-IOSLPCCCSA-N","UNKNOWN_ROW__24167579__unknown_45",0.0277777777777778
"IK_GGAXPLCKKANQED-UHFFFAOYSA-N","IK_KTLRWTOPTKGYQY-UHFFFAOYSA-N",0.00826446280991736
"IK_GGAXPLCKKANQED-UHFFFAOYSA-N","IK_LCPDWSOZIOUXRV-UHFFFAOYSA-N",0.00826446280991736
"IK_GGAXPLCKKANQED-UHFFFAOYSA-N","IK_NUJGJRNETVAIRJ-UHFFFAOYSA-N",0.00826446280991736
"IK_GGAXPLCKKANQED-UHFFFAOYSA-N","IK_OPKOKAMJFNKNAS-UHFFFAOYSA-N",0.00826446280991736
"IK_GGAXPLCKKANQED-UHFFFAOYSA-N","IK_OSWPMRLSEDHDFF-UHFFFAOYSA-N",0.00826446280991736
"IK_GGAXPLCKKANQED-UHFFFAOYSA-N","IK_WHSXTWFYRGOBGO-UHFFFAOYSA-N",0.00826446280991736
"IK_GGAXPLCKKANQED-UHFFFAOYSA-N","UNKNOWN_ROW__24167579__unknown_16",0.00826446280991736
"IK_GGAXPLCKKANQED-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_273",0.00826446280991736
"IK_GGAXPLCKKANQED-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_304",0.00826446280991736
"IK_GGJFWMOVUFBSIN-AIRLBKTGSA-O","IK_MAHPNPYYQAIOJN-UHFFFAOYSA-N",0.00694444444444444
"IK_GGJFWMOVUFBSIN-AIRLBKTGSA-O","IK_MCKLJFJEQRYRQT-APGJSSKUSA-N",0.00694444444444444
"IK_GGJFWMOVUFBSIN-AIRLBKTGSA-O","IK_UPJFTVFLSIQQAV-KOLCDFICSA-N",0.00694444444444444
"IK_GGJFWMOVUFBSIN-AIRLBKTGSA-O","NO_INCHIKEY__flavonoid glucuronide",0.00694444444444444
"IK_GGJFWMOVUFBSIN-AIRLBKTGSA-O","NO_INCHIKEY__flavonoid glucuronide se adenosylselenomethionine",0.00694444444444444
"IK_GGJFWMOVUFBSIN-AIRLBKTGSA-O","UNKNOWN_ROW__24167579__unknown_135",0.00694444444444444
"IK_GGJFWMOVUFBSIN-AIRLBKTGSA-O","UNKNOWN_ROW__24167579__unknown_136",0.00694444444444444
"IK_GGPJLVOSJQOJSN-UHFFFAOYSA-N","IK_MWRWFPQBGSZWNV-UHFFFAOYSA-N",0.00444444444444444
"IK_GGPJLVOSJQOJSN-UHFFFAOYSA-N","IK_OLVZVPBWPSBRNF-UHFFFAOYSA-N",0.00444444444444444
"IK_GGPJLVOSJQOJSN-UHFFFAOYSA-N","IK_POUITAHNNRJWMA-UHFFFAOYSA-N",0.00444444444444444
"IK_GGPJLVOSJQOJSN-UHFFFAOYSA-N","IK_SUTUBQHKZRNZRA-UHFFFAOYSA-N",0.00444444444444444
"IK_GGPJLVOSJQOJSN-UHFFFAOYSA-N","IK_UXDLYVBMRUIQCX-UHFFFAOYSA-N",0.00444444444444444
"IK_GGPJLVOSJQOJSN-UHFFFAOYSA-N","IK_VARHXCYGZKSOOO-UHFFFAOYSA-N",0.00444444444444444
"IK_GGPJLVOSJQOJSN-UHFFFAOYSA-N","IK_VCMMXZQDRFWYSE-UHFFFAOYSA-N",0.00444444444444444
"IK_GGPJLVOSJQOJSN-UHFFFAOYSA-N","IK_YJCJVMMDTBEITC-UHFFFAOYSA-N",0.00444444444444444
"IK_GGPJLVOSJQOJSN-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_211",0.00444444444444444
"IK_GGPJLVOSJQOJSN-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_268",0.00444444444444444
"IK_GGUOCFNAWIODMF-UHFFFAOYSA-N","IK_GUAHPAJOXVYFON-ZETCQYMHSA-N",0.00694444444444444
"IK_GGUOCFNAWIODMF-UHFFFAOYSA-N","IK_HRRYYCWYCMJNGA-ZETCQYMHSA-N",0.00694444444444444
"IK_GGUOCFNAWIODMF-UHFFFAOYSA-N","IK_JDHILDINMRGULE-UHFFFAOYNA-N",0.00694444444444444
"IK_GGUOCFNAWIODMF-UHFFFAOYSA-N","IK_LXNHXLLTXMVWPM-UHFFFAOYSA-N",0.00694444444444444
"IK_GGUOCFNAWIODMF-UHFFFAOYSA-N","IK_MSWZFWKMSRAUBD-IVMDWMLBSA-N",0.00694444444444444
"IK_GGUOCFNAWIODMF-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_248",0.00694444444444444
"IK_GGUOCFNAWIODMF-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_298",0.00694444444444444
"IK_GGUOCFNAWIODMF-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_368",0.00694444444444444
"IK_GGUOCFNAWIODMF-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_455",0.00694444444444444
"IK_GGUOCFNAWIODMF-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_463",0.00694444444444444
"IK_GHBFNMLVSPCDGN-UHFFFAOYSA-N","IK_GVEZIHKRYBHEFX-NQQPLRFYSA-N",0.00346020761245675
"IK_GHBFNMLVSPCDGN-UHFFFAOYSA-N","IK_IYMMESGOJVNCKV-JOYOIKCWSA-N",0.00346020761245675
"IK_GHBFNMLVSPCDGN-UHFFFAOYSA-N","IK_KUAZQDVKQLNFPE-UHFFFAOYSA-N",0.00346020761245675
"IK_GHBFNMLVSPCDGN-UHFFFAOYSA-N","IK_LEVWYRKDKASIDU-QWWZWVQMSA-N",0.00346020761245675
"IK_GHBFNMLVSPCDGN-UHFFFAOYSA-N","IK_LEVWYRKDKASIDU-UHFFFAOYNA-N",0.00346020761245675
"IK_GHBFNMLVSPCDGN-UHFFFAOYSA-N","IK_LGVYUZVANMHKHV-UHFFFAOYSA-N",0.00346020761245675
"IK_GHBFNMLVSPCDGN-UHFFFAOYSA-N","IK_NIXDINZDFZJZHG-LUAWRHEFSA-N",0.00346020761245675
"IK_GHBFNMLVSPCDGN-UHFFFAOYSA-N","IK_NSTCJQZTKVQBIU-UHFFFAOYSA-N",0.00346020761245675
"IK_GHBFNMLVSPCDGN-UHFFFAOYSA-N","IK_SNCKGJWJABDZHI-ZKWXMUAHSA-N",0.00346020761245675
"IK_GHBFNMLVSPCDGN-UHFFFAOYSA-N","IK_UDTWZFJEMMUFLC-NSHDSACASA-N",0.00346020761245675
"IK_GHBFNMLVSPCDGN-UHFFFAOYSA-N","IK_WQEPLUUGTLDZJY-UHFFFAOYSA-N",0.00346020761245675
"IK_GHBFNMLVSPCDGN-UHFFFAOYSA-N","IK_YBAFDPFAUTYYRW-YUMQZZPRSA-N",0.00346020761245675
"IK_GHBFNMLVSPCDGN-UHFFFAOYSA-N","UNKNOWN_ROW__24167579__unknown_88",0.00346020761245675
"IK_GHBFNMLVSPCDGN-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_337",0.00346020761245675
"IK_GHBNZZJYBXQAHG-KUVSNLSMSA-N","IK_IHTMGUFGDQUBIO-QGEKYMHSSA-N",0.0625
"IK_GHBNZZJYBXQAHG-KUVSNLSMSA-N","IK_PHBYJTASVSXTSS-QKMQXXATSA-N",0.0625
"IK_GHBNZZJYBXQAHG-KUVSNLSMSA-N","IK_RQXNAJITDPUZBL-ROQBABNZSA-N",0.0625
"IK_GHCZAUBVMUEKKP-GYPHWSFCSA-N","IK_ISRLGZXSKRDKID-JXBDSQKUSA-N",0.111111111111111
"IK_GHCZAUBVMUEKKP-PNNZQWTHSA-N","IK_GVUVRRPYYDHHGK-UHFFFAOYSA-N",0.111111111111111
"IK_GHCZAUBVMUEKKP-WTFVBUONSA-N","IK_GNQHFHGLDGEOOU-ZIJFCRNMSA-N",0.0204081632653061
"IK_GHCZAUBVMUEKKP-WTFVBUONSA-N","IK_KWABLUYIOFEZOY-UHFFFAOYSA-N",0.0204081632653061
"IK_GHCZAUBVMUEKKP-WTFVBUONSA-N","IK_VXBLCLVRWCLEOX-BFYSZXNBSA-N",0.0204081632653061
"IK_GHCZAUBVMUEKKP-WTFVBUONSA-N","UNKNOWN_ROW__24167579__unknown_137",0.0204081632653061
"IK_GHHURQMJLARIDK-UHFFFAOYSA-N","IK_GJRJTYFSORWKBE-UHFFFAOYSA-N",0.0025
"IK_GHHURQMJLARIDK-UHFFFAOYSA-N","IK_JMFRWRFFLBVWSI-NSCUHMNNSA-N",0.0025
"IK_GHHURQMJLARIDK-UHFFFAOYSA-N","IK_JWBXCSQZLLIOCI-GUBZILKMSA-N",0.0025
"IK_GHHURQMJLARIDK-UHFFFAOYSA-N","IK_LJJHXRRUVASJDX-KRXBUXKQSA-N",0.0025
"IK_GHHURQMJLARIDK-UHFFFAOYSA-N","IK_LKNPFOZIOWXDQS-UHFFFAOYSA-N",0.0025
"IK_GHHURQMJLARIDK-UHFFFAOYSA-N","IK_MRBKEAMVRSLQPH-UHFFFAOYSA-N",0.0025
"IK_GHHURQMJLARIDK-UHFFFAOYSA-N","IK_OUAPULXYUWUOHW-UHFFFAOYSA-N",0.0025
"IK_GHHURQMJLARIDK-UHFFFAOYSA-N","IK_WQXXXHMEBYGSBG-OLQVQODUSA-N",0.0025
"IK_GHHURQMJLARIDK-UHFFFAOYSA-N","IK_YPXHXDXMTWPQTO-SNAWJCMRSA-N",0.0025
"IK_GHHURQMJLARIDK-UHFFFAOYSA-N","IK_YWWVWXASSLXJHU-WAYWQWQTSA-N",0.0025
"IK_GHHURQMJLARIDK-UHFFFAOYSA-N","NO_INCHIKEY__aromatic phytochemical",0.0025
"IK_GHHURQMJLARIDK-UHFFFAOYSA-N","UNKNOWN_ROW__24167579__unknown_37",0.0025
"IK_GHHURQMJLARIDK-UHFFFAOYSA-N","UNKNOWN_ROW__24167579__unknown_87",0.0025
"IK_GHHURQMJLARIDK-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_287",0.0025
"IK_GHHURQMJLARIDK-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_438",0.0025
"IK_GHOKWGTUZJEAQD-UHFFFAOYSA-N","IK_KZAUOCCYDRDERY-UHFFFAOYSA-N",0.0123456790123457
"IK_GHOKWGTUZJEAQD-UHFFFAOYSA-N","IK_PRDZVHCOEWJPOB-IVMDWMLBSA-N",0.0123456790123457
"IK_GHOKWGTUZJEAQD-UHFFFAOYSA-N","IK_SWZMSZQQJRKFBP-DMDPSCGWSA-N",0.0123456790123457
"IK_GHOKWGTUZJEAQD-UHFFFAOYSA-N","IK_XUVJDFTVUZWJIR-UHFFFAOYSA-N",0.0123456790123457
"IK_GHOKWGTUZJEAQD-UHFFFAOYSA-N","UNKNOWN_ROW__24167579__unknown_39",0.0123456790123457
"IK_GHOKWGTUZJEAQD-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_361",0.0123456790123457
"IK_GHOKWGTUZJEAQD-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_440",0.0123456790123457
"IK_GHOKWGTUZJEAQD-ZETCQYMHSA-N","IK_GJSURZIOUXUGAL-UHFFFAOYSA-N",0.0277777777777778
"IK_GHOKWGTUZJEAQD-ZETCQYMHSA-N","IK_GOWRYACIDZSIHI-KBPBESRZSA-N",0.0277777777777778
"IK_GHOKWGTUZJEAQD-ZETCQYMHSA-N","UNKNOWN_ROW__24167579__unknown_86",0.0277777777777778
"IK_GHUJOXJDUAROKJ-UHFFFAOYSA-N","IK_GSEJCLTVZPLZKY-UHFFFAOYSA-N",0.015625
"IK_GHUJOXJDUAROKJ-UHFFFAOYSA-N","IK_TVXJJNJGTDWFLD-TWGQIWQCSA-N",0.015625
"IK_GHUJOXJDUAROKJ-UHFFFAOYSA-N","IK_WXSTZZVBULFWJM-ZETCQYMHSA-N",0.015625
"IK_GHUJOXJDUAROKJ-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_432",0.015625
"IK_GHVNFZFCNZKVNT-UHFFFAOYSA-N","IK_HCZHHEIFKROPDY-UHFFFAOYSA-N",0.0204081632653061
"IK_GHVNFZFCNZKVNT-UHFFFAOYSA-N","IK_IJKKTQLUXOILBQ-ZBHICJROSA-N",0.0204081632653061
"IK_GHVNFZFCNZKVNT-UHFFFAOYSA-N","IK_MGFYIUFZLHCRTH-UHFFFAOYSA-N",0.0204081632653061
"IK_GHVNFZFCNZKVNT-UHFFFAOYSA-N","IK_PMZDQRJGMBOQBF-UHFFFAOYSA-N",0.0204081632653061
"IK_GHVNFZFCNZKVNT-UHFFFAOYSA-N","UNKNOWN_ROW__24167579__unknown_26",0.0204081632653061
"IK_GINJFDRNADDBIN-FXQIFTODSA-N","IK_HPHUVLMMVZITSG-LURJTMIESA-N",0.015625
"IK_GINJFDRNADDBIN-FXQIFTODSA-N","IK_HPWLZTZUPVOGKR-VAWYXSNFSA-N",0.015625
"IK_GINJFDRNADDBIN-FXQIFTODSA-N","IK_KVTFEOAKFFQCCX-UHFFFAOYSA-N",0.015625
"IK_GINJFDRNADDBIN-FXQIFTODSA-N","IK_NAIPAPCKKRCMBL-JYJNAYRXSA-N",0.015625
"IK_GINJFDRNADDBIN-FXQIFTODSA-N","IK_NDLCPYLJACQPTP-XBLVEGMJSA-N",0.015625
"IK_GINJFDRNADDBIN-FXQIFTODSA-N","IK_OLAOWMDKXPIITQ-UHFFFAOYSA-N",0.015625
"IK_GINJFDRNADDBIN-FXQIFTODSA-N","IK_UKMSUNONTOPOIO-UHFFFAOYSA-N",0.015625
"IK_GIRXTOSJOKKBHO-BQTUIHPCSA-N","IK_LADJWZMBZBVBSB-YEXRKOARSA-N",0.00510204081632653
"IK_GIRXTOSJOKKBHO-BQTUIHPCSA-N","IK_MNMKDPGRWWQDGI-UHFFFAOYSA-N",0.00510204081632653
"IK_GIRXTOSJOKKBHO-BQTUIHPCSA-N","IK_OWFJMIVZYSDULZ-PXOLEDIWSA-N",0.00510204081632653
"IK_GIRXTOSJOKKBHO-BQTUIHPCSA-N","IK_PVKSNHVPLWYQGJ-CPTYKQRNSA-N",0.00510204081632653
"IK_GIRXTOSJOKKBHO-BQTUIHPCSA-N","IK_VWEHHIHNZFXYIU-NAJHMEIQSA-N",0.00510204081632653
"IK_GIRXTOSJOKKBHO-BQTUIHPCSA-N","IK_XRIOEAXABJXXOB-CCZSOTCQSA-N",0.00510204081632653
"IK_GIRXTOSJOKKBHO-BQTUIHPCSA-N","IK_XZBJVIQXJHGUBE-HZMVJJPJSA-N",0.00510204081632653
"IK_GIRXTOSJOKKBHO-BQTUIHPCSA-N","IK_YBGWTZSEYYMFJI-AXUSBXICSA-N",0.00510204081632653
"IK_GIRXTOSJOKKBHO-BQTUIHPCSA-N","UNKNOWN_ROW__24167579__unknown_159",0.00510204081632653
"IK_GIRXTOSJOKKBHO-BQTUIHPCSA-N","UNKNOWN_ROW__24167579__unknown_160",0.00510204081632653
"IK_GIRXTOSJOKKBHO-BQTUIHPCSA-N","UNKNOWN_ROW__24167579__unknown_161",0.00510204081632653
"IK_GIUIHRRGPBPUAO-UHFFFAOYSA-N","IK_IQBBLPBSHOILKP-UHFFFAOYSA-N",0.00346020761245675
